Country;Province;City;Suburb;Box_Code;Street_Code
South Africa;Gauteng;JOHANNESBURG;ALEXANDRA EXT 9;2077;2090
South Africa;Gauteng;JOHANNESBURG;OLIVEDALE EXT 30;2158;2188
South Africa;Gauteng;JOHANNESBURG;ATHOLHURST EXT 1;;2196
South Africa;Gauteng;JOHANNESBURG;EBOTSE;1514;1501
South Africa;Gauteng;JOHANNESBURG;SHEFFIELD;1829;1835
South Africa;Gauteng;JOHANNESBURG;SUMATRA;1682;1682
South Africa;Gauteng;JOHANNESBURG;SHARONLEA EXT 27;2158;2188
South Africa;Gauteng;JOHANNESBURG;KIBLER PARK EXT 2;2053;2091
South Africa;Gauteng;JOHANNESBURG;NATURENA EXT 25;2064;2095
South Africa;Gauteng;JOHANNESBURG;SOUTH HILLS EXT;2136;2197
South Africa;Gauteng;JOHANNESBURG;SUNNINGHILL EXT 120;2157;2191
South Africa;Gauteng;JOHANNESBURG;ALEXANDRA PHASE 10;2014;2090
South Africa;Gauteng;JOHANNESBURG;GLENVISTA EXT;2058;2091
South Africa;Gauteng;JOHANNESBURG;ALEXANDRA EXT 15;2014;2090
South Africa;Gauteng;JOHANNESBURG;COSMO CITY EXT 0;;2188
South Africa;Gauteng;JOHANNESBURG;ALVEDA;;2091
South Africa;Gauteng;JOHANNESBURG;BROMHOF EXT 6;2154;2188
South Africa;Gauteng;JOHANNESBURG;RIVONIA WEST;2128;2191
South Africa;Gauteng;JOHANNESBURG;RANDPARK RIDGE EXT 74;;2188
South Africa;Gauteng;JOHANNESBURG;MELROSE;;2196
South Africa;Gauteng;JOHANNESBURG;SUNDOWNER EXT 41;2161;2188
South Africa;Gauteng;JOHANNESBURG;ASPEN NATURE ESTATE;2059;2190
South Africa;Gauteng;JOHANNESBURG;BOSKRUIN EXT 44;2154;2188
South Africa;Gauteng;JOHANNESBURG;OAKDENE EXT 12;2130;2190
South Africa;Gauteng;JOHANNESBURG;REMBRANDTPARK EXT 4;;2090
South Africa;Gauteng;JOHANNESBURG;MEREDALE EXT 15;;2091
South Africa;Gauteng;JOHANNESBURG;BRYANSTON EXT 32;2060;2194
South Africa;Gauteng;JOHANNESBURG;FOURWAYS EXT 55;2055;2191
South Africa;Gauteng;JOHANNESBURG;ALEXANDRA PHASE 1;2014;2090
South Africa;Gauteng;JOHANNESBURG;BROMHOF EXT 8;2154;2188
South Africa;Gauteng;JOHANNESBURG;ALEXANDRA PHASE 3;2014;2090
South Africa;Gauteng;JOHANNESBURG;BOSKRUIN EXT 46;2154;2188
South Africa;Gauteng;JOHANNESBURG;MEREDALE EXT 14;;2091
South Africa;Gauteng;JOHANNESBURG;BRYANSTON EXT 63;2021;2191
South Africa;Gauteng;JOHANNESBURG;NORTH RIDING EXT 110;2162;2188
South Africa;Gauteng;JOHANNESBURG;MEREDALE EXT 36;;2091
South Africa;Gauteng;JOHANNESBURG;ALVEDA PARK EXT 4;;2091
South Africa;Gauteng;JOHANNESBURG;BOSKRUIN EXT 48;2154;2188
South Africa;Gauteng;JOHANNESBURG;NORTHCLIFF HILLS;2115;2195
South Africa;Gauteng;JOHANNESBURG;RANDPARK RIDGE EXT 72;2156;2188
South Africa;Gauteng;JOHANNESBURG;MONDEOR EXT 1;2110;2091
South Africa;Gauteng;JOHANNESBURG;ATHOLL EXT 3;2031;2196
South Africa;Gauteng;JOHANNESBURG;ALBERTSVILLE EXT 1;;2195
South Africa;Gauteng;JOHANNESBURG;HONEYDEW EXT 8;2040;2188
South Africa;Gauteng;JOHANNESBURG;REGENTS PARK EXT 7;;2197
South Africa;Gauteng;JOHANNESBURG;GREENSIDE EXT 2;2034;2193
South Africa;Eastern Cape;JOUBERTINA;LOUTERWATER;6435;6435
South Africa;Eastern Cape;JOUBERTINA;RAVINIA;;6410
South Africa;Eastern Cape;JOUBERTINA;JOUBERTINA;6410;6410
South Africa;Eastern Cape;JOUBERTINA;TWEE RIVIERE;6411;
South Africa;North West;JOUBERTON;JOUBERTON EXT 12;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 16;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 1;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 14;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 15;;2574
South Africa;North West;JOUBERTON;JOUBERTON WEST EXT 10;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 22;2574;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 20;;2574
South Africa;North West;JOUBERTON;JOUBERTON TSP;;2574
South Africa;North West;JOUBERTON;JOUBERTON WEST EXT 7;;2574
South Africa;North West;JOUBERTON;SAKHROL;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 21;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 2;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 7;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 13;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 24;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 10;;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 3;2573;2573
South Africa;North West;JOUBERTON;JOUBERTON EXT 11;2574;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 18;2574;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 4;2574;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 23;2574;2574
South Africa;North West;JOUBERTON;JOUBERTON EXT 8;;2574
South Africa;KwaZulu-Natal;JOZINI;KWAMQOBELA;3983;
South Africa;KwaZulu-Natal;JOZINI;KWAMZAMBANE;3986;
South Africa;KwaZulu-Natal;JOZINI;KWAZIBI;3982;
South Africa;KwaZulu-Natal;JOZINI;MAKONYENI;3987;
South Africa;KwaZulu-Natal;JOZINI;MANZENGWENYA;3985;
South Africa;KwaZulu-Natal;JOZINI;VELABUSHA;3984;
South Africa;KwaZulu-Natal;JOZINI;ENTSHONGWE;3989;
South Africa;KwaZulu-Natal;JOZINI;NDUMO;3996;
South Africa;KwaZulu-Natal;JOZINI;EMAPHAYA;3963;3963
South Africa;Gauteng;JUKSKEIPARK;NOORDHANG EXT 26;2153;2188
South Africa;Gauteng;JUKSKEIPARK;NOORDHANG EXT 25;;2188
South Africa;Limpopo;JUNO;TSHEBEDI;916;
South Africa;Limpopo;JUNO;SEMORISHI;836;
South Africa;Limpopo;JUNO;CRACOUW FARM;845;
South Africa;Limpopo;JUNO;HWIBI;758;
South Africa;Limpopo;JUNO;LEKHURENG;748;
South Africa;Limpopo;JUNO;TIBANEFONTEIN;748;
South Africa;Mpumalanga;KABOKWENI;GUTSHWA;1247;1247
South Africa;Mpumalanga;KABOKWENI;MAKOKO;1251;
South Africa;Mpumalanga;KABOKWENI;CHWENI;1250;
South Africa;Mpumalanga;KABOKWENI;EMBONISWENI;1252;
South Africa;Eastern Cape;KADWEZI;KADWEZI;6205;6205
South Africa;Free State;KAGISANONG;GROOTVLEI;9300;9323
South Africa;Free State;KAGISANONG;IPOPENG LOCATION;;9323
South Africa;Free State;KAGISANONG;ESTOIRE;;9323
South Africa;Free State;KAGISANONG;PHAHAMENG;9323;9323
South Africa;Free State;KAGISANONG;PHAHAMENG EXT 8;9309;9323
South Africa;Free State;KAGISANONG;ROCKLANDS;9309;9323
South Africa;Free State;KAGISANONG;RODENBECK;9328;
South Africa;Free State;KAGISANONG;IPOPENG;9323;9323
South Africa;Free State;KAGISANONG;JOE SLOVO;9323;
South Africa;Free State;KAGISANONG;MERITING;9323;9323
South Africa;Free State;KAGISANONG;NAMIBIA NORTH;9323;
South Africa;Free State;KAGISANONG;NAMIBIA SQUARE;9323;9303
South Africa;Free State;KAGISANONG;SILVER CITY;9323;
South Africa;Free State;KAGISANONG;TURFLAAGTE;9323;
South Africa;Free State;KAGISANONG;BLOEMANDA;;9323
South Africa;Free State;KAGISANONG;BOCHABELA;;9323
South Africa;Free State;KAGISANONG;PHELINDABA;;9323
South Africa;Free State;KAGISANONG;UNIQUE HOMES;;9323
South Africa;Free State;KAGISANONG;BLOEMANDA PHASE 3;;9323
South Africa;Free State;KAGISANONG;BLOEMANDA PHASE 2;;9323
South Africa;Free State;KAGISANONG;BLOEMANDA PHASE 1;;9323
South Africa;Free State;KAGISANONG;TURFLAAGTE ZONE 4;;9323
South Africa;Free State;KAGISANONG;PHAHAMENG EXT 6;9323;9323
South Africa;Free State;KAGISANONG;ROCKLANDS EXT 5;;9323
South Africa;Free State;KAGISANONG;BLOEMANDA PHASE 6;;9323
South Africa;Gauteng;KAGISO;MNANDINI EXT 10;;1754
South Africa;Gauteng;KAGISO;MNANDINI EXT 11;;1754
South Africa;Gauteng;KAGISO;SLOVOVILLE;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG PHASE 1;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG PHASE 2;;1754
South Africa;Gauteng;KAGISO;CHAMDOR;;1754
South Africa;Gauteng;KAGISO;VLAKFONTEIN;;1754
South Africa;Gauteng;KAGISO;TUDOR SHAFT;;1754
South Africa;Gauteng;KAGISO;EBUMNANDINI;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG PHASE 3;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG PHASE 4;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG PHASE 6;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG PHASE 5;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG PHASE 7;;1754
South Africa;Gauteng;KAGISO;RIETVLEI EXT 1;1753;1739
South Africa;Gauteng;KAGISO;SOUL CITY;;1754
South Africa;Gauteng;KAGISO;KAGISO 1;;1754
South Africa;Gauteng;KAGISO;KAGISO 2;1744;1754
South Africa;Gauteng;KAGISO;KAGISO 2 EXT 8;;1754
South Africa;Gauteng;KAGISO;KAGISO NORTH;1755;1754
South Africa;Gauteng;KAGISO;TSHEPISONG;1754;1754
South Africa;Gauteng;KAGISO;RIETVLEI EXT 2;1753;1739
South Africa;Gauteng;KAGISO;RIETVLEI EXT 3;1753;1739
South Africa;Gauteng;KAGISO;KAGISO EAST;1758;1754
South Africa;Gauteng;KAGISO;LUSAKA;1753;1754
South Africa;Gauteng;KAGISO;RIETVLEI;1753;1739
South Africa;Gauteng;KAGISO;AZAADVILLE EXT 1;;1754
South Africa;Gauteng;KAGISO;EAST PARK;;1754
South Africa;Gauteng;KAGISO;HILLVIEW;;1754
South Africa;Gauteng;KAGISO;HOSPITAL VIEW;;1754
South Africa;Gauteng;KAGISO;RESERVOIR RIDGE;;1754
South Africa;Gauteng;KAGISO;RIVERSIDE;;1754
South Africa;Gauteng;KAGISO;EAST PARK EXT 5;;1754
South Africa;Gauteng;KAGISO;EAST PARK EXT 2;;1754
South Africa;Gauteng;KAGISO;HOSPITAL VIEW EXT 11;;1754
South Africa;Gauteng;KAGISO;HOSPITAL VIEW EXT 6;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 3;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 9;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 8;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 7;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 6;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 5;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 2;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 14;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 13;1744;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 12;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 11;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 10;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 1;;1754
South Africa;Gauteng;KAGISO;KAGISO EXT 4;;1754
South Africa;Gauteng;KAGISO;RIVERSIDE EXT 8;;1754
South Africa;Gauteng;KAGISO;RIVERSIDE EXT 6;;1754
South Africa;Gauteng;KAGISO;RIVERSIDE EXT 5;;1754
South Africa;Gauteng;KAGISO;RIVERSIDE EXT 4;;1754
South Africa;Gauteng;KAGISO;RIVERSIDE EXT 2;;1754
South Africa;Gauteng;KAGISO;RIVERSIDE EXT 3;;1754
South Africa;Gauteng;KAGISO;KAGISO 2 EXT 6;1744;1754
South Africa;Gauteng;KAGISO;SINQOBILE;1744;1754
South Africa;Gauteng;KAGISO;KAGISO 2 EXT 9;1744;1754
South Africa;Gauteng;KAGISO;VLAKFONTEIN EXT 2;1744;1754
South Africa;Gauteng;KAGISO;RIETVLEI EXT 2/3;1753;1739
South Africa;Gauteng;KAGISO;SLOVOVILLE EXT 1;;1754
South Africa;Gauteng;KAGISO;TSHEPISONG WEST;1744;1754
South Africa;Gauteng;KAGISO;LERATONG VILLAGE;;1724
South Africa;Gauteng;KAGISO;LUSAKA EXT 1;1744;1754
South Africa;Gauteng;KAGISO;RIETVLEI EXT 5;1753;1739
South Africa;Gauteng;KAGISO;KAGISO 2 EXT 4;1744;1754
South Africa;Gauteng;KAGISO;HILLVIEW EXT 7;1744;1754
South Africa;Gauteng;KAGISO;KAGISO 2 EXT 11;;1754
South Africa;Northern Cape;KAKAMAS;LANGVERWAG;8870;8870
South Africa;Northern Cape;KAKAMAS;MARCHAND;8873;
South Africa;Northern Cape;KAKAMAS;AUGRABIES;8874;
South Africa;Northern Cape;KAKAMAS;KAKAMAS;8870;8870
South Africa;Northern Cape;KAMIESKROON;BULLETRAP;8260;
South Africa;Northern Cape;KAMIESKROON;KAMIESBERG;8261;
South Africa;Northern Cape;KAMIESKROON;NOURIVIER;8252;
South Africa;Northern Cape;KAMIESKROON;ROOIFONTEIN;8253;
South Africa;Northern Cape;KAMIESKROON;SOEBATSFONTEIN;8257;
South Africa;Mpumalanga;KANYAMAZANE;PIENAAR;1214;
South Africa;Mpumalanga;KANYAMAZANE;DAANTJIE;1215;
South Africa;Mpumalanga;KANYAMAZANE;KANYAMAZANE EXT 4;1214;1214
South Africa;Mpumalanga;KANYAMAZANE;KANYAMAZANE EXT 5;1214;1214
South Africa;Mpumalanga;KANYAMAZANE;KANYAMAZANE EXT 6;1214;1214
South Africa;Mpumalanga;KANYAMAZANE;KANYAMAZANE EXT;1214;
South Africa;Mpumalanga;KANYAMAZANE;KANYAMAZANE PARK;1214;
South Africa;Mpumalanga;KANYAMAZANE;LEKAZI;1214;
South Africa;Mpumalanga;KANYAMAZANE;LEKAZI EXT;1214;
South Africa;Mpumalanga;KANYAMAZANE;LUPHISA;1217;
South Africa;Mpumalanga;KANYAMAZANE;MSOGWABA;1215;
South Africa;Mpumalanga;KANYAMAZANE;SIBUYILE;1216;
South Africa;Mpumalanga;KANYAMAZANE;KANYAMAZANE;1214;1214
South Africa;Mpumalanga;KANYAMAZANE;TEKWANE SOUTH;1214;1214
South Africa;Eastern Cape;KAREEDOUW;KAGISO HEIGHTS;6400;
South Africa;Eastern Cape;KAREEDOUW;KAREEDOUW;6400;6400
South Africa;Eastern Cape;KAREEDOUW;UITKYK;;6400
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 23;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 24;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 25;118;182
South Africa;Gauteng;KARENPARK;HESTEAPARK;201;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 1;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 10;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 2;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 5;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 8;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG;118;182
South Africa;Gauteng;KARENPARK;KARENPARK EXT 10;118;182
South Africa;Gauteng;KARENPARK;KARENPARK EXT 5;118;182
South Africa;Gauteng;KARENPARK;KARENPARK EXT 23;118;182
South Africa;Gauteng;KARENPARK;KARENPARK EXT 19;118;182
South Africa;Gauteng;KARENPARK;KARENPARK EXT 12;118;182
South Africa;Gauteng;KARENPARK;CLARINA;118;182
South Africa;Gauteng;KARENPARK;CLARINA EXT 3;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 7;118;182
South Africa;Gauteng;KARENPARK;CLARINA EXT 6;;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 51;118;182
South Africa;Gauteng;KARENPARK;CLARINA EXT 20;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 36;118;182
South Africa;Gauteng;KARENPARK;KARENPARK EXT 34;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 22;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 73;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 75;118;182
South Africa;Gauteng;KARENPARK;AMANDASIG EXT 19;118;182
South Africa;Northern Cape;KATHU;KATHU;8446;8446
South Africa;Northern Cape;KATHU;SESENG;8447;8447
South Africa;Gauteng;KATLEHONG;CREDI;;1431
South Africa;Gauteng;KATLEHONG;MOHANENG SECTION;;1431
South Africa;Gauteng;KATLEHONG;PHADIMA;;1431
South Africa;Gauteng;KATLEHONG;TSHONGWENI;;1431
South Africa;Gauteng;KATLEHONG;TOKOZA;1421;1426
South Africa;Gauteng;KATLEHONG;SPRUITVIEW;1425;1431
South Africa;Gauteng;KATLEHONG;KATLEHONG SOUTH EXT 9;;1431
South Africa;Gauteng;KATLEHONG;KATLEHONG SOUTH;1445;1431
South Africa;Gauteng;KATLEHONG;KWENSINE HOSTEL;1435;
South Africa;Gauteng;KATLEHONG;MAGHEIGHTS;1435;
South Africa;Gauteng;KATLEHONG;MANDELA PARK;1435;1431
South Africa;Gauteng;KATLEHONG;MAZIBUKO HOSTEL;1435;
South Africa;Gauteng;KATLEHONG;MOLELEKI;1437;1434
South Africa;Gauteng;KATLEHONG;MOLELEKI EXT;1437;1434
South Africa;Gauteng;KATLEHONG;KATLEHONG;1432;1431
South Africa;Gauteng;KATLEHONG;SUNRISE VIEW;1435;1434
South Africa;Gauteng;KATLEHONG;BUYAFUTHI HOSTEL;1435;
South Africa;Gauteng;KATLEHONG;ZONKIZIZWE;1436;1431
South Africa;Gauteng;KATLEHONG;ADMINISTRATION BLOCK;;1431
South Africa;Gauteng;KATLEHONG;DIKOLE;;1434
South Africa;Gauteng;KATLEHONG;DIKOLE EXT 1;;1434
South Africa;Gauteng;KATLEHONG;GOBA SECTION;;1431
South Africa;Gauteng;KATLEHONG;HLAHATSI SECTION;;1431
South Africa;Gauteng;KATLEHONG;KATLEHONG EAST;;1431
South Africa;Gauteng;KATLEHONG;KHUMALO VALLEY;;1431
South Africa;Gauteng;KATLEHONG;LEKOLO EXT 1;;1431
South Africa;Gauteng;KATLEHONG;LIKOLE;;1431
South Africa;Gauteng;KATLEHONG;LIKOLE EXT 1;;1431
South Africa;Gauteng;KATLEHONG;MAKULA SECTION;;1431
South Africa;Gauteng;KATLEHONG;MAPHANGA;;1431
South Africa;Gauteng;KATLEHONG;MAYHEIGHTS;;1431
South Africa;Gauteng;KATLEHONG;MONAHENG SECTION;;1431
South Africa;Gauteng;KATLEHONG;MOPELI;;1431
South Africa;Gauteng;KATLEHONG;MOSHOESHOE SECTION;;1431
South Africa;Gauteng;KATLEHONG;MOTLOUNG SECTION;;1431
South Africa;Gauteng;KATLEHONG;MOTSAMAI;;1431
South Africa;Gauteng;KATLEHONG;NATALSPRUIT;;1431
South Africa;Gauteng;KATLEHONG;NCALA SECTION;;1431
South Africa;Gauteng;KATLEHONG;NGEMA SECTION;;1431
South Africa;Gauteng;KATLEHONG;NHLAPHO SECTION;;1431
South Africa;Gauteng;KATLEHONG;OTHANDWENI;;1431
South Africa;Gauteng;KATLEHONG;PALIME;;1431
South Africa;Gauteng;KATLEHONG;PHAKE SECTION;;1431
South Africa;Gauteng;KATLEHONG;PHOOKO SECTION;;1431
South Africa;Gauteng;KATLEHONG;EKHWEZENI HOSTEL;1435;
South Africa;Gauteng;KATLEHONG;SHONGWENI SECTION;;1431
South Africa;Gauteng;KATLEHONG;SKOSANA SECTION;;1431
South Africa;Gauteng;KATLEHONG;SPRUITVIEW GARDENS;;1431
South Africa;Gauteng;KATLEHONG;TSOLO SECTION;;1431
South Africa;Gauteng;KATLEHONG;TWALA SECTION;;1431
South Africa;Gauteng;KATLEHONG;ZUMA SECTION;;1431
South Africa;Gauteng;KATLEHONG;KATLEHONG EXT 1;;1431
South Africa;Gauteng;KATLEHONG;KATLEHONG EXT 2;;1431
South Africa;Gauteng;KATLEHONG;KATLEHONG EXT 20;;1431
South Africa;Gauteng;KATLEHONG;KATLEHONG EXT 3;;1431
South Africa;Gauteng;KATLEHONG;SPRUITVIEW EXT 5;;1431
South Africa;Gauteng;KATLEHONG;SPRUITVIEW EXT 9;;1431
South Africa;Gauteng;KATLEHONG;SPRUITVIEW EXT 1;;1431
South Africa;Gauteng;KATLEHONG;SPRUITVIEW EXT 12;;1431
South Africa;Gauteng;KATLEHONG;SPRUITVIEW EXT 4;;1431
South Africa;Gauteng;KATLEHONG;SUNRISE VIEW EXT 3;;1434
South Africa;Gauteng;KATLEHONG;SUNRISE VIEW EXT 20;;1434
South Africa;Gauteng;KATLEHONG;NADUSTRIA EXT 1;;1431
South Africa;Gauteng;KATLEHONG;MNISI SECTION;;1431
South Africa;Gauteng;KATLEHONG;MOFOKENG SECTION;;1431
South Africa;Gauteng;KATLEHONG;MANDELA PARK ZONE 3;;1431
South Africa;Gauteng;KATLEHONG;ZONKIZIZWE ZONE 4;;1434
South Africa;Gauteng;KATLEHONG;PHADIMA SECTION;;1431
South Africa;Gauteng;KATLEHONG;PHUMULA;;1431
South Africa;Gauteng;KATLEHONG;MOPEDI SECTION;1431;1431
South Africa;Gauteng;KATLEHONG;DIKOLE EXT 2;1434;1434
South Africa;Gauteng;KATLEHONG;MANDELA PARK ZONE 6;1434;1431
South Africa;Gauteng;KATLEHONG;MOLELEKI EXT 2;1433;1434
South Africa;Gauteng;KATLEHONG;MOKOENA SECTION;1433;1434
South Africa;Gauteng;KATLEHONG;KWENELE EXT 2;1433;1434
South Africa;Gauteng;KATLEHONG;ZONKIZIZWE EXT 6;1436;1431
South Africa;Gauteng;KATLEHONG;KWENELE SOUTH;1433;1434
South Africa;Gauteng;KATLEHONG;MANDELA PARK ZONE 10;1432;1431
South Africa;Gauteng;KATLEHONG;ZONKIZIZWE ZONE 5;1436;1431
South Africa;Gauteng;KATLEHONG;SIKHOSANA SECTION;1445;1431
South Africa;Gauteng;KATLEHONG;ZONKIZIZWE ZONE 3;1432;1431
South Africa;Gauteng;KATLEHONG;MANDELA PARK ZONE 9;1435;1431
South Africa;Gauteng;KATLEHONG;MOLELEKI EXT 1;1433;1434
South Africa;Gauteng;KATLEHONG;SPRUITVIEW EXT 22;1431;1431
South Africa;Gauteng;KATLEHONG;KWENELE SECTION;1433;1434
South Africa;Gauteng;KATLEHONG;MOLELEKI EXT 4;1434;1434
South Africa;Gauteng;KATLEHONG;HLAHANE SECTION;1431;1431
South Africa;Gauteng;KATLEHONG;ZONKIZIZWE EXT 1;1436;1431
South Africa;Gauteng;KATLEHONG;MANDELA PARK ZONE 1;;1431
South Africa;Gauteng;KATLEHONG;ZONKIZIZWE EXT 3;1436;1431
South Africa;Western Cape;KAYELITSHA;LINGELETHU WEST;7765;7784
South Africa;Western Cape;KAYELITSHA;GREENPOINT PHASE 2;;7784
South Africa;Eastern Cape;KEI ROAD;KEI ROAD;4920;4920
South Africa;Northern Cape;KEIMOES;KEIMOES EXT 7;;8860
South Africa;Northern Cape;KEIMOES;NEILERSDRIF;8862;
South Africa;Northern Cape;KEIMOES;ROOISAND;8860;
South Africa;Northern Cape;KEIMOES;CURRIE CAMP;8860;
South Africa;Northern Cape;KEIMOES;GARDENIA;;8860
South Africa;Northern Cape;KEIMOES;KEIMOES EXT 6;;8860
South Africa;Northern Cape;KEIMOES;KEIMOES EXT 8;;8860
South Africa;Northern Cape;KEIMOES;FRIERSDALE;8861;
South Africa;Northern Cape;KEIMOES;KEIMOES;8860;8860
South Africa;Northern Cape;KEIMOES;AKASIA PARK;;8660
South Africa;Eastern Cape;KEISKAMMAHOEK;KEISKAMMAHOEK;5670;5670
South Africa;Eastern Cape;KEISKAMMAHOEK;SAINT MATTHEWS;5680;
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS EXT 56;;1619
South Africa;Gauteng;KEMPTON PARK;GLEN ERASMIA;1638;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK EXT 10;;1619
South Africa;Gauteng;KEMPTON PARK;JIMC POST OFFICE;1639;
South Africa;Gauteng;KEMPTON PARK;TERENURE EXT 32;;1619
South Africa;Gauteng;KEMPTON PARK;POMONA EXT 28;1620;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON GATE;1617;1617
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH;1621;1618
South Africa;Gauteng;KEMPTON PARK;BONAERO PARK;1622;1619
South Africa;Gauteng;KEMPTON PARK;EDLEEN;1625;1619
South Africa;Gauteng;KEMPTON PARK;TEMBISA;1628;1632
South Africa;Gauteng;KEMPTON PARK;ASTON MANOR;1630;1619
South Africa;Gauteng;KEMPTON PARK;NORKEM PARK;1631;1618
South Africa;Gauteng;KEMPTON PARK;VAN RIEBEECKPARK;1629;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 21;;1618
South Africa;Gauteng;KEMPTON PARK;NORKEM PARK EXT 1;;1618
South Africa;Gauteng;KEMPTON PARK;NORKEM PARK EXT 2;;1618
South Africa;Gauteng;KEMPTON PARK;NORKEM PARK EXT 3;;1618
South Africa;Gauteng;KEMPTON PARK;NORKEM PARK EXT 4;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 9;;1618
South Africa;Gauteng;KEMPTON PARK;TEMBISA NORTH;1634;
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH EXT 5;;1618
South Africa;Gauteng;KEMPTON PARK;JOHANNESBURG INT AIRPORT;1627;
South Africa;Gauteng;KEMPTON PARK;BLUE GILL;1620;1619
South Africa;Gauteng;KEMPTON PARK;BREDELL;1623;1619
South Africa;Gauteng;KEMPTON PARK;CHLOORKOP;1624;1619
South Africa;Gauteng;KEMPTON PARK;ALLEN GROVE;;1619
South Africa;Gauteng;KEMPTON PARK;ALLEN GROVE EXT 4;;1619
South Africa;Gauteng;KEMPTON PARK;ALLEN GROVE EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;ALLEN GROVE EXT 2;;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCHLEIGH NORTH;;1618
South Africa;Gauteng;KEMPTON PARK;CRESSLAWNS;;1619
South Africa;Gauteng;KEMPTON PARK;CROYDON;;1619
South Africa;Gauteng;KEMPTON PARK;CROYDON EXT 1;;1619
South Africa;Gauteng;KEMPTON PARK;ESTERPARK;;1619
South Africa;Gauteng;KEMPTON PARK;GLENMARAIS;;1619
South Africa;Gauteng;KEMPTON PARK;KEMPTON PARK WEST;;1619
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 1;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 3;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 6;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 5;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 4;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 2;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 17;;1618
South Africa;Gauteng;KEMPTON PARK;BIRCH ACRES EXT 10;;1618
